Amazon_ID,Google_ID,Similarity,is_duplicate
b0006b4zr2,http://www.google.com/base/feeds/snippets/17149576701498164512,52,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/17588771746186862436,51,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/17641037628832356751,53,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/16778737466501327415,58,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/18387344743770716829,60,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/18427202789383020961,56,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/18423412970630780827,52,0
b0006b4zr2,http://www.google.com/base/feeds/snippets/18424247759201075212,57,0
b00004vx3p,http://www.google.com/base/feeds/snippets/12415174468260360116,61,0
b000e0tcj6,http://www.google.com/base/feeds/snippets/12583145395024390893,100,1
b0009y6ewu,http://www.google.com/base/feeds/snippets/12604725900103506627,79,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/12958721621590299185,51,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/12766531527997249031,53,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/12768847283587745008,79,0
b00008kisz,http://www.google.com/base/feeds/snippets/11305609082663670615,56,0
b00008kisz,http://www.google.com/base/feeds/snippets/12846244427931030930,86,1
b00008kisz,http://www.google.com/base/feeds/snippets/11979975867729328953,64,0
b000fzz730,http://www.google.com/base/feeds/snippets/10105070429318394420,68,0
b000flcn40,http://www.google.com/base/feeds/snippets/16894460490935798232,51,0
b000flcn40,http://www.google.com/base/feeds/snippets/11305609082663670615,100,1
b000flcn40,http://www.google.com/base/feeds/snippets/12846244427931030930,55,0
b000flcn40,http://www.google.com/base/feeds/snippets/11979975867729328953,52,0
b000ema3zq,http://www.google.com/base/feeds/snippets/18427202789383020961,53,0
b000ema3zq,http://www.google.com/base/feeds/snippets/11599304001520708679,100,1
b000ehpzxq,http://www.google.com/base/feeds/snippets/3749596678045101672,54,0
b0001nm7zm,http://www.google.com/base/feeds/snippets/8829327324895223617,83,1
b0001nm7zm,http://www.google.com/base/feeds/snippets/8835348783533497285,79,0
b0000696oh,http://www.google.com/base/feeds/snippets/18046511712294457433,61,0
b0000696oh,http://www.google.com/base/feeds/snippets/18180725296745787083,72,0
b0000696oh,http://www.google.com/base/feeds/snippets/17149576701498164512,56,0
b0000696oh,http://www.google.com/base/feeds/snippets/17588771746186862436,58,0
b0000696oh,http://www.google.com/base/feeds/snippets/18387344743770716829,60,0
b0000696oh,http://www.google.com/base/feeds/snippets/18427202789383020961,55,0
b0000696oh,http://www.google.com/base/feeds/snippets/18423412970630780827,73,0
b000nlwxii,http://www.google.com/base/feeds/snippets/18118065911754783035,54,0
b000nlwxii,http://www.google.com/base/feeds/snippets/18046511712294457433,69,0
b000nlwxii,http://www.google.com/base/feeds/snippets/17641037628832356751,51,0
b000nlwxii,http://www.google.com/base/feeds/snippets/16778737466501327415,55,0
b000nlwxii,http://www.google.com/base/feeds/snippets/18427202789383020961,54,0
b000nlwxii,http://www.google.com/base/feeds/snippets/18424247759201075212,51,0
b0000azk3v,http://www.google.com/base/feeds/snippets/12329058540425314571,56,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/18295506345742178609,82,1
b000o3ek2m,http://www.google.com/base/feeds/snippets/17939626833908573527,69,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/5609692463569230619,53,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/12604725900103506627,55,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/12958721621590299185,88,1
b000o3ek2m,http://www.google.com/base/feeds/snippets/12766531527997249031,96,1
b000o3ek2m,http://www.google.com/base/feeds/snippets/12768847283587745008,55,0
b00076ywj2,http://www.google.com/base/feeds/snippets/12002408855288739955,60,0
b000o39u8q,http://www.google.com/base/feeds/snippets/18295506345742178609,82,1
b000o39u8q,http://www.google.com/base/feeds/snippets/17939626833908573527,69,0
b000o39u8q,http://www.google.com/base/feeds/snippets/5609692463569230619,53,0
b000o39u8q,http://www.google.com/base/feeds/snippets/12604725900103506627,55,0
b000o39u8q,http://www.google.com/base/feeds/snippets/12958721621590299185,88,1
b000o39u8q,http://www.google.com/base/feeds/snippets/12766531527997249031,96,1
b000o39u8q,http://www.google.com/base/feeds/snippets/12768847283587745008,55,0
b000fetuiy,http://www.google.com/base/feeds/snippets/18295506345742178609,71,0
b000fetuiy,http://www.google.com/base/feeds/snippets/17939626833908573527,65,0
b000fetuiy,http://www.google.com/base/feeds/snippets/2328950736697317790,53,0
b000fetuiy,http://www.google.com/base/feeds/snippets/14007918865629410175,51,0
b000fetuiy,http://www.google.com/base/feeds/snippets/10702491954940587385,59,0
b000fetuiy,http://www.google.com/base/feeds/snippets/12604725900103506627,70,0
b000fetuiy,http://www.google.com/base/feeds/snippets/10240443916184188702,62,0
b000fetuiy,http://www.google.com/base/feeds/snippets/12958721621590299185,75,0
b000fetuiy,http://www.google.com/base/feeds/snippets/11404711258824251475,53,0
b000fetuiy,http://www.google.com/base/feeds/snippets/12766531527997249031,88,1
b000fetuiy,http://www.google.com/base/feeds/snippets/12768847283587745008,70,0
b000gzy7oo,http://www.google.com/base/feeds/snippets/18207838499884290592,53,0
b0002uhuii,http://www.google.com/base/feeds/snippets/15030217405491356248,51,0
b0002uhuii,http://www.google.com/base/feeds/snippets/5487359335167368126,57,0
b000ghwq7c,http://www.google.com/base/feeds/snippets/18207838499884290592,58,0
b000ghwq7c,http://www.google.com/base/feeds/snippets/2454405441197407300,65,0
b000bx441w,http://www.google.com/base/feeds/snippets/16778737466501327415,55,0
b000btac30,http://www.google.com/base/feeds/snippets/16883659993106723886,74,0
b0000c4m1w,http://www.google.com/base/feeds/snippets/17149576701498164512,65,0
b0000c4m1w,http://www.google.com/base/feeds/snippets/18424247759201075212,56,0
b000gamysk,http://www.google.com/base/feeds/snippets/17641037628832356751,58,0
b000gamysk,http://www.google.com/base/feeds/snippets/16778737466501327415,57,0
b000gamysk,http://www.google.com/base/feeds/snippets/18387344743770716829,52,0
b000051sgq,http://www.google.com/base/feeds/snippets/18118065911754783035,58,0
b000051sgq,http://www.google.com/base/feeds/snippets/18046511712294457433,55,0
b000051sgq,http://www.google.com/base/feeds/snippets/17588771746186862436,75,0
b000051sgq,http://www.google.com/base/feeds/snippets/17641037628832356751,51,0
b000051sgq,http://www.google.com/base/feeds/snippets/16778737466501327415,59,0
b000051sgq,http://www.google.com/base/feeds/snippets/18398984420890559123,51,0
b000051sgq,http://www.google.com/base/feeds/snippets/18427202789383020961,61,0
b00021xhzw,http://www.google.com/base/feeds/snippets/18213081663134894535,59,0
b00021xhzw,http://www.google.com/base/feeds/snippets/9647142668602200141,55,0
b00021xhzw,http://www.google.com/base/feeds/snippets/7972469902462196789,51,0
b00021xhzw,http://www.google.com/base/feeds/snippets/8648200549603855201,53,0
b00021xhzw,http://www.google.com/base/feeds/snippets/17828266310377038415,52,0
b00021xhzw,http://www.google.com/base/feeds/snippets/5631550280326312479,54,0
b00021xhzw,http://www.google.com/base/feeds/snippets/4287560991242110323,51,0
b00021xhzw,http://www.google.com/base/feeds/snippets/3911347389465432711,52,0
b00021xhzw,http://www.google.com/base/feeds/snippets/3626343668255224722,51,0
b00021xhzw,http://www.google.com/base/feeds/snippets/3285016045940957596,53,0
b00021xhzw,http://www.google.com/base/feeds/snippets/18408932251043665247,51,0
b00021xhzw,http://www.google.com/base/feeds/snippets/16064170791328826375,68,0
b00021xhzw,http://www.google.com/base/feeds/snippets/4682448981783641744,68,0
b00021xhzw,http://www.google.com/base/feeds/snippets/13461495034626913881,65,0
b00021xhzw,http://www.google.com/base/feeds/snippets/15551866173776009457,66,0
b000gzwjgc,http://www.google.com/base/feeds/snippets/13218648423238016780,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/9761533219806554318,62,0
b000o24l3q,http://www.google.com/base/feeds/snippets/9426718267663314434,63,0
b000o24l3q,http://www.google.com/base/feeds/snippets/9484979283744840884,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/9526578983773698753,85,1
b000o24l3q,http://www.google.com/base/feeds/snippets/9647142668602200141,58,0
b000o24l3q,http://www.google.com/base/feeds/snippets/10719377059258538369,85,1
b000o24l3q,http://www.google.com/base/feeds/snippets/7972469902462196789,62,0
b000o24l3q,http://www.google.com/base/feeds/snippets/5767845185221029524,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/5673733196767057398,63,0
b000o24l3q,http://www.google.com/base/feeds/snippets/5536147337142384196,54,0
b000o24l3q,http://www.google.com/base/feeds/snippets/4058027556169196919,53,0
b000o24l3q,http://www.google.com/base/feeds/snippets/3626343668255224722,57,0
b000o24l3q,http://www.google.com/base/feeds/snippets/3621810113236094380,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/3473826515983580841,62,0
b000o24l3q,http://www.google.com/base/feeds/snippets/5181661570525386541,100,1
b000o24l3q,http://www.google.com/base/feeds/snippets/2217167988787223405,61,0
b000o24l3q,http://www.google.com/base/feeds/snippets/2263647849333008264,57,0
b000o24l3q,http://www.google.com/base/feeds/snippets/2261905427242154693,57,0
b000o24l3q,http://www.google.com/base/feeds/snippets/2927219174769865115,54,0
b000o24l3q,http://www.google.com/base/feeds/snippets/3285016045940957596,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/596526892186899957,64,0
b000o24l3q,http://www.google.com/base/feeds/snippets/1020259068625506033,62,0
b000o24l3q,http://www.google.com/base/feeds/snippets/1396058941659125307,67,0
b000o24l3q,http://www.google.com/base/feeds/snippets/18341451742874553099,61,0
b000o24l3q,http://www.google.com/base/feeds/snippets/17511510969143463932,72,0
b000o24l3q,http://www.google.com/base/feeds/snippets/17409309332075689843,59,0
b000o24l3q,http://www.google.com/base/feeds/snippets/18274317756231697680,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/16579315096492817894,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/16934204320953872944,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/15315731988494931444,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/15897742829993345210,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/14054232840925252286,57,0
b000o24l3q,http://www.google.com/base/feeds/snippets/14824450046380908303,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/14736350815466474940,81,1
b000o24l3q,http://www.google.com/base/feeds/snippets/14758105640999079833,66,0
b000o24l3q,http://www.google.com/base/feeds/snippets/13365560138280920485,53,0
b000o24l3q,http://www.google.com/base/feeds/snippets/12910379210003509266,52,0
b000o24l3q,http://www.google.com/base/feeds/snippets/11553460726656084647,53,0
b000o24l3q,http://www.google.com/base/feeds/snippets/17511164549114524870,51,0
b000o24l3q,http://www.google.com/base/feeds/snippets/18195626752396679157,55,0
b000o24l3q,http://www.google.com/base/feeds/snippets/18383405503824080160,72,0
b000o24l3q,http://www.google.com/base/feeds/snippets/14794198635011271295,57,0
b000o24l3q,http://www.google.com/base/feeds/snippets/6968597519129780490,53,0
b000o24l3q,http://www.google.com/base/feeds/snippets/18368153783802816439,60,0
b000o24l3q,http://www.google.com/base/feeds/snippets/11831542288207686462,63,0
b000o24l3q,http://www.google.com/base/feeds/snippets/10834301366840736522,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/9761533219806554318,58,0
b000ndicuy,http://www.google.com/base/feeds/snippets/9426718267663314434,58,0
b000ndicuy,http://www.google.com/base/feeds/snippets/9526578983773698753,60,0
b000ndicuy,http://www.google.com/base/feeds/snippets/10719377059258538369,61,0
b000ndicuy,http://www.google.com/base/feeds/snippets/7928058720709111960,52,0
b000ndicuy,http://www.google.com/base/feeds/snippets/8148630564555070134,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/5673733196767057398,61,0
b000ndicuy,http://www.google.com/base/feeds/snippets/5536147337142384196,67,0
b000ndicuy,http://www.google.com/base/feeds/snippets/4058027556169196919,57,0
b000ndicuy,http://www.google.com/base/feeds/snippets/3473826515983580841,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/5181661570525386541,58,0
b000ndicuy,http://www.google.com/base/feeds/snippets/2263647849333008264,86,1
b000ndicuy,http://www.google.com/base/feeds/snippets/2927219174769865115,67,0
b000ndicuy,http://www.google.com/base/feeds/snippets/1020259068625506033,83,1
b000ndicuy,http://www.google.com/base/feeds/snippets/1396058941659125307,62,0
b000ndicuy,http://www.google.com/base/feeds/snippets/17511510969143463932,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/15203735208016659510,51,0
b000ndicuy,http://www.google.com/base/feeds/snippets/15315731988494931444,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/14824450046380908303,52,0
b000ndicuy,http://www.google.com/base/feeds/snippets/14736350815466474940,59,0
b000ndicuy,http://www.google.com/base/feeds/snippets/12910379210003509266,57,0
b000ndicuy,http://www.google.com/base/feeds/snippets/11553460726656084647,62,0
b000ndicuy,http://www.google.com/base/feeds/snippets/18383405503824080160,52,0
b000ndicuy,http://www.google.com/base/feeds/snippets/11831542288207686462,51,0
b000ndicuy,http://www.google.com/base/feeds/snippets/11958168742202087168,53,0
b000ndicuy,http://www.google.com/base/feeds/snippets/13125236767288549966,54,0
b000ndicuy,http://www.google.com/base/feeds/snippets/10834301366840736522,69,0
b0002x1omi,http://www.google.com/base/feeds/snippets/16073556725854260285,52,0
b0002x1omi,http://www.google.com/base/feeds/snippets/18055289311900407768,52,0
b0002x1omi,http://www.google.com/base/feeds/snippets/3704829860217910239,61,0
b0002x1omi,http://www.google.com/base/feeds/snippets/17303242525950545639,65,0
b0002x1omi,http://www.google.com/base/feeds/snippets/13653159525369338466,54,0
b0002x1omi,http://www.google.com/base/feeds/snippets/18206581385188074066,62,0
b0000afwwl,http://www.google.com/base/feeds/snippets/18356646681819470557,59,0
b0000afwwl,http://www.google.com/base/feeds/snippets/18362654520356707985,52,0
b0000afwwl,http://www.google.com/base/feeds/snippets/13726998241496860922,55,0
b000hkgj8k,http://www.google.com/base/feeds/snippets/18417354130985846422,99,1
b0006oei8u,http://www.google.com/base/feeds/snippets/18444171148464728826,54,0
b0006oei8u,http://www.google.com/base/feeds/snippets/10834301366840736522,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/18213081663134894535,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/9484979283744840884,65,0
b000ndibtg,http://www.google.com/base/feeds/snippets/10719377059258538369,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/7795796130761039507,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/8042583218932085904,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/5767845185221029524,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/5536147337142384196,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/4247841323668156699,55,0
b000ndibtg,http://www.google.com/base/feeds/snippets/3607173973836413689,75,0
b000ndibtg,http://www.google.com/base/feeds/snippets/2217167988787223405,57,0
b000ndibtg,http://www.google.com/base/feeds/snippets/2640184679506710701,64,0
b000ndibtg,http://www.google.com/base/feeds/snippets/222400256379219119,63,0
b000ndibtg,http://www.google.com/base/feeds/snippets/596526892186899957,57,0
b000ndibtg,http://www.google.com/base/feeds/snippets/576657957503096211,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/1396058941659125307,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/18341451742874553099,67,0
b000ndibtg,http://www.google.com/base/feeds/snippets/18274317756231697680,56,0
b000ndibtg,http://www.google.com/base/feeds/snippets/16406760233183606059,60,0
b000ndibtg,http://www.google.com/base/feeds/snippets/16579315096492817894,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/15897742829993345210,66,0
b000ndibtg,http://www.google.com/base/feeds/snippets/14054232840925252286,52,0
b000ndibtg,http://www.google.com/base/feeds/snippets/14992670292987095559,55,0
b000ndibtg,http://www.google.com/base/feeds/snippets/13365560138280920485,56,0
b000ndibtg,http://www.google.com/base/feeds/snippets/15620401128846734122,58,0
b000ndibtg,http://www.google.com/base/feeds/snippets/17157077891501808030,56,0
b000ndibtg,http://www.google.com/base/feeds/snippets/17038026438777687998,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/18195626752396679157,86,1
b000ndibtg,http://www.google.com/base/feeds/snippets/18406867413031084183,70,0
b000ndibtg,http://www.google.com/base/feeds/snippets/13125236767288549966,51,0
b000ndibtg,http://www.google.com/base/feeds/snippets/13621056199586324139,74,0
b000ndibtg,http://www.google.com/base/feeds/snippets/15289985273321283103,56,0
b0000y7wc0,http://www.google.com/base/feeds/snippets/18395209041486825295,71,0
b0000y7wc0,http://www.google.com/base/feeds/snippets/18438098517069192631,61,0
b000bvbmci,http://www.google.com/base/feeds/snippets/13100338809702014293,56,0
b000bvbmci,http://www.google.com/base/feeds/snippets/17279128131989341703,58,0
b000bvbmci,http://www.google.com/base/feeds/snippets/17046311240996370303,58,0
b000bvbmci,http://www.google.com/base/feeds/snippets/13393440070032836115,51,0
b000bvbmci,http://www.google.com/base/feeds/snippets/13211270633025226338,53,0
b000bvbmci,http://www.google.com/base/feeds/snippets/14056613011261762089,53,0
b000bvbmci,http://www.google.com/base/feeds/snippets/13695802285127612231,53,0
b000bvbmci,http://www.google.com/base/feeds/snippets/14748965327733683811,62,0
b00099qrok,http://www.google.com/base/feeds/snippets/17303242525950545639,51,0
b00099qrok,http://www.google.com/base/feeds/snippets/18383405503824080160,51,0
b00099qrok,http://www.google.com/base/feeds/snippets/16548551216650905466,53,0
b00099qrok,http://www.google.com/base/feeds/snippets/9755705822363275907,51,0
b0000y7wck,http://www.google.com/base/feeds/snippets/18395209041486825295,79,0
b0000y7wck,http://www.google.com/base/feeds/snippets/18438098517069192631,57,0
b000ndibaa,http://www.google.com/base/feeds/snippets/9426718267663314434,86,1
b000ndibaa,http://www.google.com/base/feeds/snippets/7972469902462196789,52,0
b000ndibaa,http://www.google.com/base/feeds/snippets/7928058720709111960,54,0
b000ndibaa,http://www.google.com/base/feeds/snippets/8648200549603855201,54,0
b000ndibaa,http://www.google.com/base/feeds/snippets/5631550280326312479,56,0
b000ndibaa,http://www.google.com/base/feeds/snippets/5536147337142384196,53,0
b000ndibaa,http://www.google.com/base/feeds/snippets/4058027556169196919,69,0
b000ndibaa,http://www.google.com/base/feeds/snippets/5181661570525386541,53,0
b000ndibaa,http://www.google.com/base/feeds/snippets/2470348781641491751,51,0
b000ndibaa,http://www.google.com/base/feeds/snippets/2927219174769865115,74,0
b000ndibaa,http://www.google.com/base/feeds/snippets/3285016045940957596,94,1
b000ndibaa,http://www.google.com/base/feeds/snippets/1020259068625506033,52,0
b000ndibaa,http://www.google.com/base/feeds/snippets/17511510969143463932,55,0
b000ndibaa,http://www.google.com/base/feeds/snippets/16934204320953872944,59,0
b000ndibaa,http://www.google.com/base/feeds/snippets/14736350815466474940,54,0
b000ndibaa,http://www.google.com/base/feeds/snippets/11553460726656084647,53,0
b000ndibaa,http://www.google.com/base/feeds/snippets/17511164549114524870,54,0
b000ndibaa,http://www.google.com/base/feeds/snippets/18195626752396679157,51,0
b000ndibaa,http://www.google.com/base/feeds/snippets/18383405503824080160,56,0
b000ndibaa,http://www.google.com/base/feeds/snippets/13125236767288549966,55,0
b000ndibaa,http://www.google.com/base/feeds/snippets/10834301366840736522,66,0
b000e8jl80,http://www.google.com/base/feeds/snippets/9647142668602200141,64,0
b000e8jl80,http://www.google.com/base/feeds/snippets/18089023914130738551,54,0
b000e8jl80,http://www.google.com/base/feeds/snippets/7972469902462196789,69,0
b000e8jl80,http://www.google.com/base/feeds/snippets/8148630564555070134,65,0
b000e8jl80,http://www.google.com/base/feeds/snippets/17828266310377038415,51,0
b000e8jl80,http://www.google.com/base/feeds/snippets/4287560991242110323,69,0
b000e8jl80,http://www.google.com/base/feeds/snippets/4224056639442959853,64,0
b000e8jl80,http://www.google.com/base/feeds/snippets/3911347389465432711,55,0
b000e8jl80,http://www.google.com/base/feeds/snippets/3626343668255224722,55,0
b000e8jl80,http://www.google.com/base/feeds/snippets/2618959948842073817,63,0
b000e8jl80,http://www.google.com/base/feeds/snippets/576657957503096211,61,0
b000e8jl80,http://www.google.com/base/feeds/snippets/14812439490848045578,54,0
b000e8jl80,http://www.google.com/base/feeds/snippets/18408932251043665247,56,0
b000e8jl80,http://www.google.com/base/feeds/snippets/18442437439289118179,52,0
b000e8jl80,http://www.google.com/base/feeds/snippets/18430621475529168165,52,0
b000e8jl80,http://www.google.com/base/feeds/snippets/16064170791328826375,63,0
b000e8jl80,http://www.google.com/base/feeds/snippets/4682448981783641744,73,0
b000e8jl80,http://www.google.com/base/feeds/snippets/14794198635011271295,52,0
b000e8jl80,http://www.google.com/base/feeds/snippets/13461495034626913881,62,0
b000e8jl80,http://www.google.com/base/feeds/snippets/18368153783802816439,51,0
b000e8jl80,http://www.google.com/base/feeds/snippets/15551866173776009457,60,0
b000e8jl80,http://www.google.com/base/feeds/snippets/13125236767288549966,69,0
b000e8jl80,http://www.google.com/base/feeds/snippets/13726998241496860922,75,0
b000ndibq4,http://www.google.com/base/feeds/snippets/10299611596430222322,70,0
b000ndibq4,http://www.google.com/base/feeds/snippets/9426718267663314434,54,0
b000ndibq4,http://www.google.com/base/feeds/snippets/10719377059258538369,52,0
b000ndibq4,http://www.google.com/base/feeds/snippets/7795796130761039507,53,0
b000ndibq4,http://www.google.com/base/feeds/snippets/8042583218932085904,51,0
b000ndibq4,http://www.google.com/base/feeds/snippets/7928058720709111960,91,1
b000ndibq4,http://www.google.com/base/feeds/snippets/5536147337142384196,53,0
b000ndibq4,http://www.google.com/base/feeds/snippets/3907261301303045278,61,0
b000ndibq4,http://www.google.com/base/feeds/snippets/3473826515983580841,70,0
b000ndibq4,http://www.google.com/base/feeds/snippets/2261905427242154693,53,0
b000ndibq4,http://www.google.com/base/feeds/snippets/2470348781641491751,81,1
b000ndibq4,http://www.google.com/base/feeds/snippets/2927219174769865115,54,0
b000ndibq4,http://www.google.com/base/feeds/snippets/528675562457283213,61,0
b000ndibq4,http://www.google.com/base/feeds/snippets/790771655328756919,51,0
b000ndibq4,http://www.google.com/base/feeds/snippets/1227473479709404023,54,0
b000ndibq4,http://www.google.com/base/feeds/snippets/1020259068625506033,55,0
b000ndibq4,http://www.google.com/base/feeds/snippets/17596883596074762243,56,0
b000ndibq4,http://www.google.com/base/feeds/snippets/17409309332075689843,82,1
b000ndibq4,http://www.google.com/base/feeds/snippets/14054232840925252286,51,0
b000ndibq4,http://www.google.com/base/feeds/snippets/14824450046380908303,57,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13129018892795959281,55,0
b000ndibq4,http://www.google.com/base/feeds/snippets/11553460726656084647,79,0
b000ndibq4,http://www.google.com/base/feeds/snippets/17279128131989341703,57,0
b000ndibq4,http://www.google.com/base/feeds/snippets/17046311240996370303,55,0
b000ndibq4,http://www.google.com/base/feeds/snippets/17511164549114524870,57,0
b000ndibq4,http://www.google.com/base/feeds/snippets/18425560247022266254,57,0
b000ndibq4,http://www.google.com/base/feeds/snippets/2461116331238857888,65,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13807405031002803472,62,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13659935621775890962,63,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13125236767288549966,56,0
b000ndibq4,http://www.google.com/base/feeds/snippets/10834301366840736522,52,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13342689240311947950,56,0
b000ndibq4,http://www.google.com/base/feeds/snippets/13673020163682698234,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/9761533219806554318,76,0
b000ndibci,http://www.google.com/base/feeds/snippets/9043771553757075875,55,0
b000ndibci,http://www.google.com/base/feeds/snippets/9426718267663314434,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/9526578983773698753,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/10719377059258538369,55,0
b000ndibci,http://www.google.com/base/feeds/snippets/7795796130761039507,59,0
b000ndibci,http://www.google.com/base/feeds/snippets/5673733196767057398,53,0
b000ndibci,http://www.google.com/base/feeds/snippets/5536147337142384196,88,1
b000ndibci,http://www.google.com/base/feeds/snippets/4224056639442959853,51,0
b000ndibci,http://www.google.com/base/feeds/snippets/4058027556169196919,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/3607173973836413689,51,0
b000ndibci,http://www.google.com/base/feeds/snippets/3473826515983580841,51,0
b000ndibci,http://www.google.com/base/feeds/snippets/5181661570525386541,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/2263647849333008264,60,0
b000ndibci,http://www.google.com/base/feeds/snippets/2927219174769865115,60,0
b000ndibci,http://www.google.com/base/feeds/snippets/222400256379219119,58,0
b000ndibci,http://www.google.com/base/feeds/snippets/790771655328756919,61,0
b000ndibci,http://www.google.com/base/feeds/snippets/1020259068625506033,62,0
b000ndibci,http://www.google.com/base/feeds/snippets/1396058941659125307,56,0
b000ndibci,http://www.google.com/base/feeds/snippets/18341451742874553099,54,0
b000ndibci,http://www.google.com/base/feeds/snippets/17511510969143463932,54,0
b000ndibci,http://www.google.com/base/feeds/snippets/16406760233183606059,54,0
b000ndibci,http://www.google.com/base/feeds/snippets/16934204320953872944,60,0
b000ndibci,http://www.google.com/base/feeds/snippets/15315731988494931444,55,0
b000ndibci,http://www.google.com/base/feeds/snippets/15897742829993345210,56,0
b000ndibci,http://www.google.com/base/feeds/snippets/14054232840925252286,56,0
b000ndibci,http://www.google.com/base/feeds/snippets/14824450046380908303,57,0
b000ndibci,http://www.google.com/base/feeds/snippets/14812439490848045578,51,0
b000ndibci,http://www.google.com/base/feeds/snippets/14736350815466474940,53,0
b000ndibci,http://www.google.com/base/feeds/snippets/12910379210003509266,75,0
b000ndibci,http://www.google.com/base/feeds/snippets/11553460726656084647,59,0
b000ndibci,http://www.google.com/base/feeds/snippets/13125236767288549966,52,0
b000ndibci,http://www.google.com/base/feeds/snippets/10834301366840736522,63,0
b000hlp5do,http://www.google.com/base/feeds/snippets/10299611596430222322,67,0
b000hlp5do,http://www.google.com/base/feeds/snippets/7928058720709111960,51,0
b000hlp5do,http://www.google.com/base/feeds/snippets/3907261301303045278,51,0
b000hlp5do,http://www.google.com/base/feeds/snippets/2470348781641491751,51,0
b000hlp5do,http://www.google.com/base/feeds/snippets/528675562457283213,65,0
b000hlp5do,http://www.google.com/base/feeds/snippets/17596883596074762243,60,0
b000hlp5do,http://www.google.com/base/feeds/snippets/11553460726656084647,52,0
b000hlp5do,http://www.google.com/base/feeds/snippets/18404168006486239466,73,0
b000hlp5do,http://www.google.com/base/feeds/snippets/18368153783802816439,64,0
b000hlp5do,http://www.google.com/base/feeds/snippets/13659935621775890962,52,0
b000hlp5do,http://www.google.com/base/feeds/snippets/11831542288207686462,60,0
b000hlp5do,http://www.google.com/base/feeds/snippets/13673020163682698234,52,0
b000hlp5do,http://www.google.com/base/feeds/snippets/14748965327733683811,65,0
b00069e7ko,http://www.google.com/base/feeds/snippets/18213081663134894535,65,0
b00069e7ko,http://www.google.com/base/feeds/snippets/9647142668602200141,64,0
b00069e7ko,http://www.google.com/base/feeds/snippets/18089023914130738551,56,0
b00069e7ko,http://www.google.com/base/feeds/snippets/17828266310377038415,61,0
b00069e7ko,http://www.google.com/base/feeds/snippets/5767845185221029524,51,0
b00069e7ko,http://www.google.com/base/feeds/snippets/4287560991242110323,72,0
b00069e7ko,http://www.google.com/base/feeds/snippets/3911347389465432711,74,0
b00069e7ko,http://www.google.com/base/feeds/snippets/3626343668255224722,75,0
b00069e7ko,http://www.google.com/base/feeds/snippets/2618959948842073817,63,0
b00069e7ko,http://www.google.com/base/feeds/snippets/576657957503096211,84,1
b00069e7ko,http://www.google.com/base/feeds/snippets/17511510969143463932,52,0
